name,ring,quadrant,isNew,status,description
Security Monkey,assess,tools,FALSE,no change,"<p><strong><a href=""https://github.com/Netflix/security_monkey"">Security Monkey</a></strong> is another tool in Netflix’s Simian Army, which is a suite of tools designed to ensure that systems are being built in a resilient fashion. As well as providing a (configurable) assessment of any potential security vulnerabilities in your AWS setup, it can also be used to monitor changes on an ongoing basis, alerting different groups as required. It does overlap in some ways with AWS’ own <a href=""https://aws.amazon.com/premiumsupport/trustedadvisor/"">Trusted Advisor Report</a> and <a href=""http://aws.amazon.com/cloudtrail/"">CloudTrail</a> service, as it was developed prior to both these services being made generally available, but its capabilities do go beyond these offerings. If either of those services don’t quite meet your requirements, Security Monkey is worth a look.</p>"
Sleepy Puppy,assess,tools,TRUE,new,""
Visual Studio Code,assess,tools,TRUE,new,"<p><strong><a href=""https://code.visualstudio.com/"">Visual Studio Code</a></strong> is Microsoft’s free IDE editor, available across platforms. We find the version-control integration with Git very beneficial to promoting continuous integration practices. Visual Studio Code also provides a means of integrating with external tools via tasks, with autodetection of grunt/gulp tasks eliminating the need for running grunt/gulp tasks via terminals and simply using the editor. With the growth of the Docker ecosystem, this IDE offers support for the dockerfile with snippets and definitions of valid commands.</p>"
Citrix for development,hold,tools,FALSE,no change,"<p>Many organizations are still forcing distributed or offshore development teams to use <strong>Citrix remote desktop for development</strong>. Although this provides a simple security model – assets supposedly never leave the organization’s servers - using remote desktops for development absolutely cripples developer productivity. There’s not much point paying a cheaper hourly rate for developers if you’re going to impose both the distribution and remote-desktop burdens on them, and we wish more offshore vendors would admit these drawbacks to their clients. It’s much better to use either a 'clean room' secured offshore environment where local development can be done, or a <a href=""https://www.thoughtworks.com/radar/techniques/hosted-ide-s"">Hosted IDE</a> (e.g. <a href=""https://www.thoughtworks.com/radar/tools/ievms"">ievms</a>)</p>"
ES6,adopt,languages-and-frameworks,TRUE,new,""
Nancy,adopt,languages-and-frameworks,FALSE,no change,"<p>Since we last talked about <strong><a href=""http://nancyfx.org/"">Nancy</a></strong> on the technology radar it has become the default choice on our .NET projects. Architectures centred around small, vertical slices and microservices simply require light-weight deployment options and low ceremony tooling.</p>"
Swift,adopt,languages-and-frameworks,FALSE,moved in,"<p>A year after its public debut, <a href=""https://developer.apple.com/swift/""><strong>Swift</strong></a> is now our default choice for development in the Apple ecosystem. With the recent release of Swift 2, the language approaches a level of maturity that provides the stability and performance required for most projects. Swift still has issues, especially around tool support, refactoring and testing. However, we feel that these are not substantial enough to warrant avoiding Swift. At the same time, porting large, existing Objective-C codebases is unlikely to pay off. The announcement that Swift will become open source software is a further positive sign. We are hopeful that this will not just be another dumping of internally developed code into a public repository, because Apple has clearly stated that community contributions are encouraged and will be accepted.</p>"
Enlive,trial,languages-and-frameworks,TRUE,new,""
React.js,trial,languages-and-frameworks,FALSE,no change,"<p>One benefit of the ongoing avalanche of front-end JavaScript frameworks is that occasionally a new idea crops up that makes us think. <a href=""http://facebook.github.io/react/""><strong>React.js</strong></a> is a UI/view framework in which JavaScript functions generate HTML in a reactive data flow. It differs significantly from frameworks like <a href=""https://www.thoughtworks.com/radar/languages-and-frameworks/angularjs"">AngularJS</a> in that it only allows one-way data bindings, greatly simplifying the rendering logic. We have seen several smaller projects achieve success with React.js, and developers are drawn to its clean, composable approach to componentization.</p>"
SignalR,trial,languages-and-frameworks,TRUE,new,""
Spring Boot,trial,languages-and-frameworks,FALSE,no change,"<p><a href=""http://projects.spring.io/spring-boot""><strong>Spring Boot</strong></a> allows easy setup of standalone Spring-based applications. It's ideal for pulling up new microservices and easy to deploy. It also makes data access less of a pain, thanks to the JPA mappings through Spring Data. We like that Spring Boot simplifies Java services built with Spring but have learned to be cautious of the many dependencies. Spring still lurks just beneath the surface. If you’re writing microservices with Java, you might also consider using <strong>Dropwizard</strong> or a microframework like <a href=""http://sparkjava.com/"">Spark</a> to get the benefits of Spring Boot without the enormous weight of Spring.</p>"
Axon,assess,languages-and-frameworks,TRUE,new,"<p>While we still have some reservations about <a href=""http://martinfowler.com/bliki/CQRS.html"">CQRS</a> as a general pattern, the approach can work very well in specific places. In those specific situations, however, a lot of work is left to the developer to properly execute CQRS. <strong><a href=""http://www.axonframework.org/"">Axon</a></strong> is a framework that can help with this on the JVM, and we’ve used it with some success. Although it certainly can’t be considered a perfect solution right now, it continues to evolve and may make much more sense than trying to write everything from scratch.</p>"
Ember.js,assess,languages-and-frameworks,FALSE,no change,"<p>Widespread usage of AngularJS continues on ThoughtWorks projects, although not every experience is positive. We continue to advise teams to assess whether the additional complexity of a single-page JavaScript application is necessary to meet their requirements.  We also recommend assessing alternative frameworks, and in this radar edition we highlight <a href=""http://emberjs.com/""><strong>Ember.js</strong></a> which is growing in popularity within ThoughtWorks.  Ember is praised for its approach of opinionated convention over configuration, responsive core team of committers, performance, and build tooling support via Ember CLI.</p>"
Frege,assess,languages-and-frameworks,TRUE,new,"<p>Following many other programming languages, one of the language geeks’ absolute favourites, <a href=""https://www.haskell.org/"">Haskell</a>, is now also available on the JVM in the form of <a href=""https://github.com/Frege/frege""><strong>Frege</strong></a>. This brings a purely functional programming language onto the platform, allowing for easy interoperability with other JVM languages and libraries.</p>"
HyperResource,assess,languages-and-frameworks,TRUE,new,"<p><strong><a href=""http://hyperresource.com/doc/"">HyperResource</a></strong> is a Ruby framework for building a RESTful API client. The framework accepts JSON in <strong>HAL</strong> format and dynamically generates a model object complete with hypermedia links. Although the framework is still in its infancy, we like that it embraces <a href=""http://martinfowler.com/articles/richardsonMaturityModel.html"">Richardson level 3 REST</a> for better service discoverability and self-documenting protocols.</p>"
Material UI,assess,languages-and-frameworks,TRUE,new,"<p><a href=""http://material-ui.com/""><strong>Material UI</strong></a> provides reusable components for use in <a href=""https://www.thoughtworks.com/radar/languages-and-frameworks/react-js"">React</a> applications that implement Google's Material Design language. Filling a similar space to <a href=""https://www.thoughtworks.com/radar/languages-and-frameworks/twitter-bootstrap"">Twitter Bootstrap</a>, it gets you up and running quickly but doesn't have the same drawbacks as your application grows. <a href=""http://elemental-ui.com/"">Elemental UI</a> is worth investigating as an alternative.</p>"
OkHttp,assess,languages-and-frameworks,TRUE,new,""
React Native,assess,languages-and-frameworks,TRUE,new,"<p>Yet another entrant into the cross-platform mobile development world, Facebook’s <a href=""https://facebook.github.io/react-native/""><strong>React Native</strong></a> brings the React.js programming model to iOS and Android developers. React Native programs are written in JavaScript, but unlike a hybrid framework such as Ionic, React Native gives developers access to native UI components on the target platform. This is an approach we’ve seen before (e.g., <a href=""http://calatrava.github.io/"">Calatrava</a>), but React Native has already inspired a substantial developer community and builds on the momentum generated by React.js. This framework could play a significant role in the future of mobile app development.</p>"
TLA+,assess,languages-and-frameworks,TRUE,new,"<p>Building systems using microservices requires us to think more deeply about failure isolation and testing. *<em><a href=""https://lamport.azurewebsites.net/tla/tla.html"">TLA+</a> *</em>is a formal specification language that can be useful in both these scenarios. For failure isolation, TLA+ can be used to identify invariants in your system that can be monitored directly. An invariant can be the ratio of number of requests to one service to the number of requests to a second service, for example. Any change in this ratio would lead to an alert. TLA+ is also being used to identify subtle design flaws in distributed systems. Amazon, for example, used model-checking based on a formal specification written in TLA+ to identify subtle bugs in Dynamo DB before it was released to the public. For most systems, the investment required to create the formal specification and then perform model checking is probably too great; however, for critical systems - complex ones, or those with many users - we think it’s very valuable to have another tool in our toolbox.</p>"
Traveling Ruby,assess,languages-and-frameworks,TRUE,new,"<p><a href=""https://github.com/FooBarWidget/traveling-ruby""><strong>Traveling Ruby</strong></a> makes it possible to distribute portable, ready-to-run, platform-agnostic Ruby binaries without the need to install an interpreter, packages or additional gems. It decouples running Ruby applications from the development environment they run in.</p>"
